day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
64,1,Root,0,0,0,-1,none,982.97107,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,4,1,0,Internode,339.3549,42.942604235125025,6.631200304318621E-4,0.028658502,false,false,0.007365272017967724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,1,4,1,0,Internode,416.47256,56.967499163128004,7.267428280442726E-4,0.030439554,false,false,0.0075996326534142145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,2,4,1,0,Internode,416.47256,56.967499163128004,7.267428280442726E-4,0.030439554,false,false,0.0075996326534142145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,3,4,1,0,Internode,416.47256,56.967499163128004,7.267428280442726E-4,0.030439554,false,false,0.0075996326534142145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,9,0,8,Internode,416.47256,142.41874790782,9.780976872246457E-4,0.037011262,false,false,0.008411984526485868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,3,1,0,Internode,447.3006,61.821719193189466,7.462656025423917E-4,0.030975245,false,false,0.007668824555655184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,1,3,1,0,Internode,524.6827,70.66803751861944,7.793311522935133E-4,0.031871744,false,false,0.007783346097279539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,2,3,1,0,Internode,524.6827,70.66803751861944,7.793311522935133E-4,0.031871744,false,false,0.007783346097279539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,3,3,1,0,Internode,524.6827,70.66803751861944,7.793311522935133E-4,0.031871744,false,false,0.007783346097279539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,2,1,0,Internode,555.6804,73.16050487144172,7.88137604618681E-4,0.032108303,false,false,0.007813305797485102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,8,0,7,Internode,601.9939,190.76740362106966,0.0010753053236756808,0.039392572,false,false,0.00868895577808293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,1,2,1,0,Internode,632.9214,77.9729505917542,8.045833343355085E-4,0.032547664,false,false,0.007868670095218274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,2,2,1,0,Internode,632.9214,77.9729505917542,8.045833343355085E-4,0.032547664,false,false,0.007868670095218274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,3,2,1,0,Internode,632.9214,77.9729505917542,8.045833343355085E-4,0.032547664,false,false,0.007868670095218274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,1,1,0,Internode,663.91547,79.28399876367966,8.089441854129527E-4,0.03266365,false,false,0.007883225701866113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,7,0,6,Internode,695.04443,200.53554420661146,0.0010928541699048403,0.03981448,false,false,0.008737180279738837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,1,1,1,0,Internode,741.85315,79.20250051144787,8.08674491323008E-4,0.032656483,false,false,0.00788232714823362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,2,1,1,0,Internode,741.85315,79.20250051144787,8.08674491323008E-4,0.032656483,false,false,0.00788232714823362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,3,1,1,0,Internode,741.85315,79.20250051144787,8.08674491323008E-4,0.032656483,false,false,0.00788232714823362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,6,0,5,Internode,772.4706,192.03734691612965,0.0010776207153351451,0.039448373,false,false,0.008695347893723471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,5,0,4,Internode,834.1154,178.29572415647166,4.6855335821259785E-4,0.017294025,false,false,0.008624086394256832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,4,0,3,Internode,895.6773,172.6705691558306,4.6336317608740394E-4,0.017163334,false,false,0.008593497992949067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,3,0,2,Internode,941.5583,170.0400426829167,4.6089817279183857E-4,0.017101102,false,false,0.0085788885739725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,0,0,0,Root,1372.9711,12.791720208331757,1.8758300023580943E-4,0.009271495,false,false,0.006440118143861259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,1,0,0,Internode,1282.9711,17.903068973580588,2.1082487516828184E-4,0.010039136,false,false,0.006684603462367867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Internode,0,2,0,1,Internode,982.97107,146.98204071703452,4.381425782665598E-4,0.016521482,false,false,0.0084414410240605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,4,1,4,Internode,339.3549,56.66558582396301,0.0014429953290877743,0.0,false,false,0,0.02356519,0.004143215,70.0,0.0,90.0,3,9.987243E-4,0.053015143,0.031979635,3.9948968E-4_3.9948968E-4_1.9974484E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,1,4,1,4,Internode,416.47256,77.76216590309558,0.001870988465877049,0.0,false,false,0,0.02490855,0.004331931,70.0,0.0,90.0,3,0.001370549,0.05735575,0.03512109,5.482196E-4_5.482196E-4_2.741098E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,2,4,1,4,Internode,416.47256,77.76216590309558,0.001870988465877049,0.0,false,false,0,0.02490855,0.004331931,70.0,0.0,90.0,3,0.001370549,0.05735575,0.03512109,5.482196E-4_5.482196E-4_2.741098E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,3,4,1,4,Internode,416.47256,77.76216590309558,0.001870988465877049,0.0,false,false,0,0.02490855,0.004331931,70.0,0.0,90.0,3,0.001370549,0.05735575,0.03512109,5.482196E-4_5.482196E-4_2.741098E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,3,1,3,Internode,447.3006,84.39861160582375,0.002003642316995775,0.0,false,false,0,0.025268463,0.0043821484,70.0,0.0,90.0,3,0.0014875154,0.058539014,0.03598308,5.9500616E-4_5.9500616E-4_2.9750308E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,1,3,1,3,Internode,524.6827,96.16053557244162,0.002236985982217664,0.0,false,false,0,0.025852615,0.004463355,70.0,0.0,90.0,3,0.001694818,0.060477596,0.037400216,6.779272E-4_6.779272E-4_3.389636E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,2,3,1,3,Internode,524.6827,96.16053557244162,0.002236985982217664,0.0,false,false,0,0.025852615,0.004463355,70.0,0.0,90.0,3,0.001694818,0.060477596,0.037400216,6.779272E-4_6.779272E-4_3.389636E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,3,3,1,3,Internode,524.6827,96.16053557244162,0.002236985982217664,0.0,false,false,0,0.025852615,0.004463355,70.0,0.0,90.0,3,0.001694818,0.060477596,0.037400216,6.779272E-4_6.779272E-4_3.389636E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,2,1,2,Internode,555.6804,100.21600231201428,0.0023169861336202534,0.0,false,false,0,0.02604037,0.004489379,70.0,0.0,90.0,3,0.0017662952,0.061105415,0.03786044,7.0651807E-4_7.0651807E-4_3.5325903E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,8,0,8,Internode,601.9939,518.6255707932206,0.010496025365991415,0.0,false,false,0,0.03473016,0.0056579653,70.0,0.0,90.0,4,0.009140713,0.14417732,0.050168265_0.050168265,0.0026115018_0.0026115018_0.0026115018_0.0013062081,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,1,2,1,2,Internode,632.9214,107.7455076383162,0.002464973048485488,0.0,false,false,0,0.026372936,0.0045353845,70.0,0.0,90.0,3,0.0018990018,0.062223107,0.03868126,7.596007E-4_7.596007E-4_3.7980036E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,2,2,1,2,Internode,632.9214,107.7455076383162,0.002464973048485488,0.0,false,false,0,0.026372936,0.0045353845,70.0,0.0,90.0,3,0.0018990018,0.062223107,0.03868126,7.596007E-4_7.596007E-4_3.7980036E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,3,2,1,2,Internode,632.9214,107.7455076383162,0.002464973048485488,0.0,false,false,0,0.026372936,0.0045353845,70.0,0.0,90.0,3,0.0018990018,0.062223107,0.03868126,7.596007E-4_7.596007E-4_3.7980036E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,1,1,1,Internode,663.91547,109.45571475374234,0.0024984940250826135,0.0,false,false,0,0.02644579,0.004545448,70.0,0.0,90.0,3,0.0019291439,0.062468912,0.038862035,7.7165756E-4_7.7165756E-4_3.8582878E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,7,0,7,Internode,695.04443,544.7801208426106,0.010983391594986866,0.0,false,false,0,0.03503078,0.0056972783,70.0,0.0,90.0,4,0.009601685,0.14602907,0.050904397_0.050904397,0.0027432013_0.0027432013_0.0027432013_0.0013720809,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,1,1,1,1,Internode,741.85315,104.4804871261369,0.0024008844489653474,0.0,false,false,0,0.026231157,0.0045157857,70.0,0.0,90.0,3,0.0018414562,0.06174574,0.038330454,7.3658244E-4_7.3658244E-4_3.6829122E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,2,1,1,1,Internode,741.85315,104.4804871261369,0.0024008844489653474,0.0,false,false,0,0.026231157,0.0045157857,70.0,0.0,90.0,3,0.0018414562,0.06174574,0.038330454,7.3658244E-4_7.3658244E-4_3.6829122E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,3,1,1,1,Internode,741.85315,104.4804871261369,0.0024008844489653474,0.0,false,false,0,0.026231157,0.0045157857,70.0,0.0,90.0,3,0.0018414562,0.06174574,0.038330454,7.3658244E-4_7.3658244E-4_3.6829122E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,6,0,6,Internode,772.4706,494.29003066763255,0.010041830105583282,0.0,false,false,0,0.034439,0.0056198253,70.0,0.0,90.0,4,0.008711803,0.1423922,0.049459472_0.049459472,0.002488962_0.002488962_0.002488962_0.0012449167,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,5,0,5,Internode,834.1154,473.8592399453357,0.009659929357264618,0.0,false,false,0,0.034185283,0.0055865385,70.0,0.0,90.0,4,0.0083517125,0.14084336,0.048845187_0.048845187,0.0023860843_0.0023860843_0.0023860843_0.0011934597,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,4,0,4,Internode,895.6773,459.84638423806695,0.009397667498038862,0.0,false,false,0,0.034005996,0.005562987,70.0,0.0,90.0,4,0.008104738,0.13975267,0.048413005_0.048413005,0.0023155236_0.0023155236_0.0023155236_0.001158167,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,3,0,3,Internode,941.5583,449.60530668328596,0.008898985233121916,0.0,false,false,0,0.033872094,0.005545382,70.0,0.0,90.0,3,0.00792424,0.08928219,0.05904621,0.0031696958_0.0031696958_0.0015848479,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,0,0,0,Internode,1282.9711,6.029999828338624,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,180.0,90.0,1,1.3461884E-4,0.0,0.0,1.3461884E-4,0,0,0,0,0,0,0,0,0,0
64,1,Leaf,1,0,0,0,Internode,1282.9711,6.029999828338624,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,0.0,90.0,1,1.3461884E-4,0.0,0.0,1.3461884E-4,0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,1,0,1,Internode,982.97107,94.27899120238854,0.0021688901447111377,0.0,false,false,0,0.026974974,0.0046183793,90.0,90.0,90.0,2,0.0017945885,0.032086246,0,0.0011844283_6.101601E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,1,1,0,1,Internode,982.97107,94.27899120238854,0.0021688901447111377,0.0,false,false,0,0.026974974,0.0046183793,90.0,270.0,90.0,2,0.0017945885,0.032086246,0,0.0011844283_6.101601E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Leaf,0,2,0,2,Internode,982.97107,448.0714241994278,0.008894781009538643,0.0,false,false,0,0.033851825,0.0055427155,70.0,180.0,90.0,3,0.007897206,0.09449794,0.058986496,0.0031588823_0.0031588823_0.0015794411,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
64,1,Fruits,0,5,1,5,Internode,108.71628,266.7356561004029,0.001583825796842575,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0072684395,0.0062647723,0.004127995,108.71628,77.66679,30.971352,607.0,9.0
64,1,Fruits,1,5,1,5,Internode,186.11777,782.1325272439587,0.0035959489177912474,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.009162441,0.008485626,0.007268439,186.11777,155.09341,108.71626,607.0,9.0
64,1,Fruits,2,5,1,5,Internode,186.11777,782.1325272439587,0.0035959489177912474,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.009162441,0.008485626,0.007268439,186.11777,155.09341,108.71626,607.0,9.0
64,1,Fruits,3,5,1,5,Internode,186.11777,782.1325272439587,0.0035959489177912474,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.009162441,0.008485626,0.007268439,186.11777,155.09341,108.71626,607.0,9.0
64,1,Fruits,0,10,0,10,Internode,201.49971,921.4943819352764,0.004015357233583927,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.009480428,0.0088362275,0.007705331,201.49971,170.67554,124.10411,607.0,9.0
64,1,Fruits,0,9,0,9,Internode,385.62616,3532.0932979881172,0.011024047620594501,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.012400502,0.012031765,0.011368928,385.62616,354.73767,308.55334,607.0,9.0
64,1,Fruits,0,8,0,8,Internode,478.25818,5149.3524456168825,0.014161876402795315,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.013148743,0.012957945,0.012561672,478.25818,447.30063,401.00323,607.0,9.0
64,1,Fruits,0,7,0,7,Internode,555.6804,6305.783366859307,0.016181226819753647,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.01347575,0.013361074,0.013148743,555.6804,524.6827,478.25815,607.0,9.0
64,1,Fruits,0,6,0,6,Internode,617.44244,7064.414034081431,0.017428431659936905,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0136408,0.013568543,0.013421151,617.44244,586.57733,540.1853,607.0,9.0
64,1,Truss,0,0,0,0,Internode,108.71628,131.34944693141856,0.0,0.0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,Truss,1,0,0,0,Internode,186.11777,213.96543220537896,0.0,0.0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
